epoch,training_loss,val_loss
0,0.8869071006774902,1.8123441934585571
1,0.5109648704528809,1.8327713012695312
2,0.4468150734901428,1.3589469194412231
3,0.43500232696533203,0.5476238131523132
4,0.4076537489891052,0.5401939749717712
5,0.3955751657485962,0.5998112559318542
6,0.3564811050891876,0.5283614993095398
7,0.33731579780578613,0.5210283398628235
8,0.33436134457588196,0.5376588106155396
9,0.331777423620224,0.48139625787734985
10,0.32542684674263,0.5748060345649719
11,0.32581353187561035,0.5052834153175354
12,0.32110363245010376,0.6049238443374634
13,0.3205261826515198,1.087645411491394
14,0.3181168735027313,0.5492522716522217
15,0.31433120369911194,0.4812030494213104
16,0.31900084018707275,1.144293189048767
17,0.30849289894104004,0.6918535232543945
18,0.3153495192527771,0.596705436706543
19,0.3148137927055359,0.5890211462974548
20,0.3167724907398224,0.6772291660308838
21,0.3138749301433563,0.6803615093231201
22,0.3109261691570282,1.1885217428207397
23,0.30289193987846375,0.5602254271507263
24,0.31053104996681213,0.5116021633148193
25,0.31840214133262634,0.7478098273277283
26,0.3141850531101227,0.5069448947906494
27,0.3096711039543152,1.1527312994003296
28,0.3014058470726013,0.5375553965568542
29,0.30228444933891296,0.4848524034023285
30,0.3043128252029419,0.4861657917499542
31,0.2973373234272003,0.576943039894104
32,0.2920905649662018,0.4971475303173065
33,0.3061950206756592,0.4887177050113678
34,0.2961226999759674,0.5149405002593994
35,0.30109137296676636,0.5480433106422424
36,0.3078257143497467,0.5949342846870422
37,0.2870691120624542,2.3513495922088623
38,0.28995904326438904,0.8475232720375061
39,0.27903032302856445,1.205499529838562
40,0.28400054574012756,1.222554087638855
41,0.27865180373191833,0.5551964640617371
42,0.27079853415489197,0.5301321148872375
43,0.27586328983306885,0.5959790349006653
44,0.26346245408058167,2.235886335372925
45,0.2592526078224182,0.9326840043067932
46,0.272339403629303,0.742892324924469
47,0.26753541827201843,0.8563826680183411
48,0.26008546352386475,0.5852503776550293
49,0.27602800726890564,1.4816596508026123
50,0.2628950774669647,0.5138977766036987
51,0.25111180543899536,5.400630950927734
52,0.25037631392478943,0.5077321529388428
53,0.24393734335899353,0.9265734553337097
54,0.24215741455554962,0.5156835913658142
55,0.26005613803863525,8.332566261291504
56,0.2608129680156708,0.6009588241577148
57,0.25262272357940674,0.7185002565383911
58,0.25687602162361145,0.547319769859314
59,0.2472100704908371,0.833203136920929
60,0.2403765171766281,0.9413032531738281
61,0.27373170852661133,0.9405658841133118
62,0.2532448470592499,0.9418134689331055
63,0.24341297149658203,0.9344540238380432
64,0.23430894315242767,0.9756191968917847
65,0.22956198453903198,0.6883397698402405
66,0.2306351661682129,0.5693715214729309
67,0.22912928462028503,3.114675760269165
68,0.23286616802215576,0.5323256850242615
69,0.22338657081127167,1.6201034784317017
70,0.22482039034366608,1.4736751317977905
71,0.22903810441493988,1.5704374313354492
72,0.23482488095760345,0.4992995262145996
73,0.22702814638614655,2.1325252056121826
74,0.22064931690692902,13.302253723144531
75,0.21727102994918823,0.5138806104660034
76,0.21865533292293549,0.7447797060012817
77,0.21222174167633057,0.666137158870697
78,0.20913752913475037,1.2623200416564941
79,0.20473363995552063,2.949934482574463
80,0.21046769618988037,0.9465422034263611
81,0.20431727170944214,3.776850461959839
82,0.21004410088062286,1.7581546306610107
83,0.2039138376712799,0.6208153963088989
84,0.19977477192878723,0.8842857480049133
85,0.200446218252182,1.1516445875167847
86,0.20635482668876648,1.6334303617477417
87,0.2002466917037964,1.082520842552185
88,0.19489440321922302,0.5682560801506042
89,0.19295860826969147,0.7553003430366516
90,0.19015581905841827,0.6681880950927734
91,0.18770067393779755,1.284312129020691
92,0.18876858055591583,0.5156328678131104
93,0.1882556825876236,4.332108020782471
94,0.18838109076023102,1.5244532823562622
95,0.1841161996126175,0.5821598172187805
96,0.19360415637493134,1.1272673606872559
97,0.23706290125846863,2.630225419998169
98,0.21624545753002167,3.545024871826172
99,0.19905228912830353,0.6424995064735413
100,0.19032025337219238,5.791289806365967
101,0.18650248646736145,2.8992269039154053
102,0.18669869005680084,3.7031960487365723
103,0.1824783831834793,1.8792319297790527
104,0.18267112970352173,1.4427905082702637
105,0.17872974276542664,0.6482429504394531
106,0.1797761470079422,1.4513241052627563
107,0.18008071184158325,3.0904645919799805
108,0.1787739098072052,1.5262724161148071
109,0.17869877815246582,1.6031450033187866
110,0.1768863946199417,0.5863494277000427
